"ESTUDIO","CUES","CCAA","PROV","MUN","CAPITAL","TAMUNI","ENTREV","TIPO_TEL","SEXO","EDAD","P0","P1","P2","P3","P4","P4A_1","P4A_2","P4A_3","P4A_4","P4A_5","P4A_6","P4A_9","P4B","P4C","P4D","P4E","P4F","P4G_1","P4G_2","P4G_3","P4G_4","P4G_5","P4G_9","P4H_1","P4H_2","P4H_3","P4H_4","P4H_5","P4H_6","P4H_9","P4I","P5","P5A_1","P5A_2","P5A_3","P5A_4","P5B_1","P5B_2","P5B_3","P5B_4","P6","P6A","P7","P8","P9","P10","P11_1","P11_2","P12","P13_1","P13_2","P14_1","P14_2","P15","P16","P17_1","P17_2","P17_3","P18_1","P18_2","P18_3","P19_1","P19_2","P19_3","P19_4","P19_5","P20","P21","P22","INTENCIONG","ESCIDEOL","ESCIDEOLPOLI_1","ESCIDEOLPOLI_2","ESCIDEOLPOLI_3","ESCIDEOLPOLI_4","ESCIDEOLPOLI_5","P27_1","P27_2","P27_3","P27_4","P27_5","PARTICIPACIONG","FIDEVOTO","P31","ESCUELA","NIVELESTENTREV","RELIGION","ECIVIL","SITLAB","CNO11","CLASESOCIAL","IA_E1_DIA","IA_E1_MES","IA_E1_ANYO","IA_E2","IA_E3","IA_E4","P4A_7","P4A_8","P4A_10","P4A_11","VOTOSIMG","ESTUDIOS","CLASESUB"
3292,2500,1,11,12,2,5,0,1,2,46,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,3,9,5,3,2,1,2,1,4,5,2,1,6,50,9,6,22,6,4,5,1,1,2,4,1,1,3,3,8,2,9,7,6,4,1,4,1,1,2,1,3,11,2,1,1,3,5,4,9,20,5,12,3,NA,NA,NA,NA,2,6,4
3292,2580,1,11,12,2,5,0,1,2,90,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,4,2,1,5,3,2,98,99,2,98,99,98,99,5,2,90,1,13,97,99,99,97,97,97,97,97,8,8,96,0,8,98,98,98,98,98,97,97,97,97,97,1,1,1,3,2,1,3,3,NA,98,4,9,20,5,14,4,2,2,2,2,1,2,8
3292,2463,1,11,0,3,2,0,1,2,49,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,NA,1,3,1,2,3,3,1,4,5,2,9,3,1,5,4,2,8,13,53,8,53,98,7,3,4,1,6,1,3,1,1,5,4,7,2,10,5,8,2,1,4,6,1,2,3,3,6,2,9,1,3,5,4,9,20,5,21,3,2,2,2,2,2,4,4
3292,145,1,11,0,3,4,0,1,1,53,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,1,1,3,2,2,5,4,1,3,4,1,1,6,3,4,5,4,6,8,13,6,8,13,1,1,1,1,1,4,4,97,5,5,1,8,1,9,6,1,1,1,1,2,1,3,4,3,7,2,5,1,5,4,1,9,20,2,20,3,NA,NA,NA,NA,96,5,3
3292,508,1,11,0,3,4,0,2,1,19,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,3,2,3,3,3,2,4,2,2,4,5,4,6,4,3,96,98,99,53,8,98,6,5,6,4,97,2,3,1,5,4,4,6,3,8,98,8,6,4,6,97,1,3,3,3,7,2,2,6,NA,3,2,9,20,3,23,2,NA,NA,NA,NA,99,5,2
3292,608,1,11,0,3,4,0,2,1,67,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,2,1,5,3,2,98,99,1,98,99,98,99,5,5,96,51,11,51,8,98,1,1,1,1,1,4,4,97,5,99,98,98,98,98,98,1,1,1,1,1,5,5,6,3,2,2,1,2,NA,5,2,9,20,3,19,2,NA,NA,NA,NA,97,2,4
3292,1386,1,11,0,3,4,0,2,1,42,1,1,3,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,1,2,4,3,1,2,4,2,4,9,2,4,4,2,1,13,9,48,25,51,3,1,3,2,3,3,4,97,5,6,2,9,1,10,5,4,3,3,2,3,1,3,5,3,11,4,1,1,11,3,3,9,20,4,19,1,NA,NA,NA,NA,97,6,2
3292,1712,1,11,0,3,4,0,2,2,26,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,1,2,2,1,4,1,2,4,3,2,98,99,9,3,5,3,53,8,20,1,8,6,1,1,1,1,5,4,2,6,3,98,98,10,1,98,98,1,5,1,1,10,1,3,3,3,7,2,2,4,NA,4,3,9,20,4,15,2,NA,NA,NA,NA,4,5,3
3292,2392,1,11,0,3,4,0,1,2,66,1,1,2,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,1,2,1,2,2,4,3,1,2,4,2,6,3,3,8,4,2,30,8,98,1,98,99,4,98,3,98,98,3,8,98,5,5,1,6,1,8,4,2,4,3,1,4,1,3,1,3,11,4,1,2,NA,3,4,9,20,5,33,3,NA,NA,NA,NA,97,6,2
3292,1703,1,11,0,3,3,0,2,2,64,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,8,5,3,1,6,2,1,3,2,3,8,5,3,13,50,51,1,91,8,1,5,1,4,7,4,3,2,5,6,98,6,1,3,7,1,5,3,1,6,1,3,3,3,11,1,1,2,NA,3,3,9,20,4,24,2,NA,NA,NA,NA,97,6,2
3292,1797,1,11,0,3,2,0,2,2,76,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,5,3,2,98,99,2,98,99,98,99,3,2,98,99,99,97,99,99,10,1,3,1,97,1,4,1,5,4,4,10,98,10,98,10,1,1,4,97,1,1,2,3,2,1,1,7,NA,3,3,9,20,4,19,3,NA,NA,NA,NA,2,2,2
3292,170,1,11,20,3,5,0,1,2,62,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,1,NA,2,3,2,2,3,3,1,4,98,1,6,1,1,4,4,4,1,96,90,1,20,98,6,3,4,1,4,2,4,97,1,3,4,9,2,10,7,6,3,1,5,4,1,2,1,3,6,5,2,4,NA,4,1,9,20,2,26,3,NA,NA,NA,NA,2,4,3
3292,1736,1,11,20,3,5,0,2,1,36,1,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,3,3,2,2,5,1,1,3,2,2,9,10,3,5,2,2,11,96,18,11,18,9,5,5,5,6,98,3,3,6,5,4,6,7,5,6,4,2,2,3,1,2,1,3,5,3,5,2,2,1,7,5,3,9,20,4,22,3,NA,NA,NA,NA,77,5,4
3292,365,1,11,20,3,5,0,2,2,40,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,3,2,3,2,1,4,3,2,3,4,2,10,2,3,5,5,2,96,8,1,53,25,1,5,5,3,4,5,4,4,6,3,5,4,7,1,10,6,3,6,4,1,7,7,3,3,3,6,2,2,1,3,3,2,9,20,3,21,1,NA,NA,NA,NA,4,4,2
3292,397,1,11,20,3,5,0,2,2,46,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,1,1,1,2,5,3,2,4,5,9,2,6,1,3,5,2,11,6,1,11,6,98,1,5,1,5,4,4,4,2,0,5,3,7,1,10,6,1,5,4,1,5,1,3,1,3,4,1,1,1,11,3,2,9,20,3,27,1,NA,NA,NA,NA,1,3,2
3292,528,1,11,20,3,5,0,2,1,40,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,1,2,2,1,4,3,2,4,7,2,2,8,1,5,3,3,1,6,22,1,9,99,3,3,3,2,2,4,4,97,5,5,5,7,3,10,5,5,5,5,5,5,1,2,1,3,5,2,2,1,3,3,2,9,20,3,19,2,NA,NA,NA,NA,2,5,2
3292,1005,1,11,20,3,5,0,2,1,46,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,1,1,5,3,1,3,4,2,5,9,1,3,4,4,13,1,11,8,53,97,3,3,1,4,5,4,3,97,3,6,3,8,3,10,5,1,1,2,1,3,5,3,3,3,5,5,1,1,3,4,2,9,20,3,14,3,NA,NA,NA,NA,4,5,3
3292,1220,1,11,20,3,5,0,2,2,25,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,1,5,1,2,2,5,2,4,6,4,2,5,4,53,8,6,53,8,22,1,5,1,1,4,4,3,97,0,6,1,8,1,10,5,1,4,3,1,5,1,3,4,3,11,2,2,1,3,3,2,9,20,3,14,4,NA,NA,NA,NA,1,6,2
3292,1529,1,11,20,3,5,0,2,2,67,1,1,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,8,1,1,1,NA,1,98,2,8,8,6,8,98,99,2,98,99,98,99,4,3,98,99,99,12,8,99,98,98,98,98,98,3,8,97,5,98,98,98,98,98,98,98,98,98,98,98,5,1,4,3,1,2,1,3,NA,98,3,9,20,4,14,2,NA,NA,NA,NA,98,1,8
3292,1925,1,11,20,3,5,0,2,2,54,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,2,5,3,2,8,99,2,1,8,3,1,4,2,11,1,22,6,22,1,1,98,1,6,98,4,3,3,4,6,3,7,1,8,6,1,5,8,1,6,1,2,1,3,4,5,1,4,NA,3,3,9,20,4,20,3,NA,NA,NA,NA,18,3,2
3292,2189,1,11,20,3,5,0,1,1,46,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,1,2,3,1,6,7,1,2,6,3,4,5,1,1,11,6,11,6,1,6,5,2,6,8,3,3,6,3,5,1,8,1,9,6,6,6,7,3,7,1,3,3,3,9,2,1,1,3,2,4,9,20,5,14,1,NA,NA,NA,NA,4,6,1
3292,2379,1,11,20,3,5,0,1,2,50,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,4,2,2,4,3,2,3,5,2,1,4,3,6,5,3,11,97,99,8,97,99,8,2,4,4,1,3,4,1,5,1,1,10,5,7,6,8,2,3,2,4,5,2,1,3,9,2,1,4,NA,4,4,9,20,5,18,3,NA,NA,NA,NA,97,6,3
3292,2425,1,11,20,3,5,0,2,2,25,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,2,4,1,1,4,3,2,5,3,5,1,3,3,1,6,16,1,99,99,6,1,4,1,4,3,4,5,2,3,4,7,1,10,6,6,3,1,4,4,1,2,2,3,10,6,2,4,NA,2,4,9,20,5,14,3,NA,NA,NA,NA,21,6,1
3292,377,1,11,0,3,4,0,2,2,57,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,8,1,2,98,99,2,1,3,5,9,4,4,53,8,99,29,8,53,10,10,1,10,10,3,1,2,0,10,98,10,1,10,10,10,10,1,1,10,1,3,2,2,NA,1,1,3,NA,98,2,9,20,3,25,1,NA,NA,NA,NA,1,1,8
3292,2782,1,11,0,3,3,0,2,2,69,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,3,2,4,2,2,8,1,1,3,4,2,53,8,90,97,99,99,1,1,1,1,1,4,4,97,5,98,98,98,98,98,98,1,1,1,1,1,1,3,3,3,1,2,1,2,NA,3,5,9,20,6,11,4,NA,NA,NA,NA,97,1,2
3292,264,1,11,0,3,4,0,2,2,26,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,1,1,1,2,2,5,3,2,2,4,1,9,1,2,4,5,4,8,53,50,1,8,97,1,2,1,4,2,4,3,3,4,7,2,7,1,8,4,1,4,8,1,3,1,2,4,3,10,2,2,5,NA,3,1,9,20,2,30,4,NA,NA,NA,NA,18,6,2
3292,523,1,11,0,3,4,0,2,1,68,1,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,2,1,1,1,2,1,5,3,1,1,2,1,9,10,5,8,5,2,96,8,15,22,9,99,1,4,1,4,4,4,3,97,5,7,3,5,1,8,4,2,4,4,1,3,1,3,1,3,11,2,1,2,NA,3,2,9,20,3,20,2,NA,NA,NA,NA,18,6,2
3292,1216,1,11,0,3,4,0,2,1,24,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,2,8,3,1,8,4,2,9,4,5,3,2,4,21,13,94,1,53,96,5,5,5,1,1,3,4,5,5,1,6,9,4,10,10,4,2,1,4,2,7,3,5,3,7,6,2,4,NA,3,2,9,20,3,18,4,NA,NA,NA,NA,21,5,2
3292,1327,1,11,0,3,4,0,2,1,25,1,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,2,2,4,3,2,10,5,3,6,3,1,8,1,51,23,29,16,3,2,2,5,1,4,3,6,5,4,98,98,98,98,98,1,1,1,1,1,1,8,3,3,4,6,2,1,7,3,3,9,20,4,14,1,NA,NA,NA,NA,96,3,2
3292,1609,1,11,0,3,4,0,2,2,23,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,1,2,3,2,2,4,2,8,6,2,6,4,2,8,1,9,22,29,9,7,6,6,1,7,2,3,4,2,3,4,6,2,10,3,8,6,1,8,7,1,2,1,3,7,6,2,6,NA,3,3,9,20,4,16,2,NA,NA,NA,NA,21,5,2
3292,1884,1,11,0,3,4,0,2,1,51,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,2,NA,2,3,1,2,2,3,1,6,7,2,6,7,3,1,3,2,8,6,13,96,33,99,8,4,5,3,6,1,3,1,1,5,4,7,2,9,6,7,3,2,3,5,1,3,1,3,4,5,1,1,3,3,3,9,20,4,17,3,NA,NA,NA,NA,2,3,2
3292,2557,1,11,0,3,4,0,1,2,70,1,2,1,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,2,5,3,8,4,2,2,10,3,1,4,5,2,13,1,53,51,20,97,1,1,1,1,1,4,4,97,5,5,1,10,1,10,4,1,1,1,1,3,5,1,3,3,6,2,1,2,NA,3,4,9,20,5,29,4,NA,NA,NA,NA,97,4,2
3292,2624,1,11,0,3,4,0,1,1,73,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,9,2,2,4,3,8,2,5,2,8,6,3,1,5,4,96,6,1,97,99,99,1,2,1,1,5,4,3,6,3,5,98,98,98,98,98,3,5,1,1,5,1,2,1,3,5,1,1,2,NA,3,5,9,20,6,16,1,NA,NA,NA,NA,4,5,2
3292,70,1,11,0,3,3,0,2,1,56,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,1,2,3,2,1,4,3,1,4,2,2,9,7,6,1,4,2,8,24,96,53,8,51,5,3,3,1,4,3,3,6,3,99,3,9,2,9,6,5,4,2,2,5,8,2,1,3,7,5,1,1,3,3,1,9,20,2,17,3,NA,NA,NA,NA,4,5,2
3292,1990,1,11,0,3,3,0,2,1,42,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,98,1,2,5,2,1,98,99,2,6,2,3,98,5,4,98,99,99,98,99,99,1,1,1,98,98,4,4,97,5,98,98,98,98,98,98,1,1,1,1,1,1,3,3,3,4,2,1,1,7,3,3,9,20,4,11,3,NA,NA,NA,NA,97,3,2
3292,953,1,11,0,3,3,0,2,2,65,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,98,2,8,2,3,1,98,99,2,98,99,3,98,4,3,13,98,99,1,6,98,6,3,5,97,97,3,4,97,1,4,6,10,98,98,98,5,1,97,98,97,1,3,1,3,2,2,3,2,NA,5,2,9,20,3,11,3,NA,NA,NA,NA,2,2,4
3292,673,1,11,0,3,2,0,2,2,25,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,3,2,98,99,2,4,3,2,5,2,3,9,6,98,8,97,99,6,98,5,1,98,2,4,1,1,3,4,10,1,10,98,8,1,1,1,4,1,1,1,3,7,2,2,4,NA,5,2,9,20,3,16,2,NA,NA,NA,NA,2,5,4
3292,35,1,11,0,3,3,0,2,1,26,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,NA,1,NA,3,2,2,4,3,2,2,7,2,7,5,1,5,4,2,53,1,8,20,22,13,5,4,5,2,5,2,2,97,5,5,4,7,4,10,6,3,2,1,3,2,1,3,4,3,13,5,2,1,4,97,1,9,20,2,24,3,NA,NA,NA,NA,97,6,6
3292,63,1,11,0,3,4,0,2,2,39,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,1,8,5,3,2,2,3,1,6,9,3,5,5,2,53,9,11,53,11,22,3,4,1,1,5,3,3,6,5,5,4,7,1,10,5,3,3,2,2,4,1,3,4,3,11,2,1,4,NA,4,1,9,20,2,23,3,NA,NA,NA,NA,97,6,3
3292,131,1,11,0,3,4,0,1,1,64,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,2,3,8,6,98,1,6,7,3,1,3,2,1,51,11,1,8,12,7,1,4,1,7,2,4,1,5,5,5,9,2,10,5,7,3,1,2,5,1,3,3,3,7,2,1,2,NA,4,1,9,20,2,23,3,NA,NA,NA,NA,4,5,3
3292,751,1,11,0,3,4,0,2,2,40,1,2,3,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,5,2,2,5,3,2,2,4,1,3,2,3,5,5,1,51,8,22,6,8,97,3,3,3,2,4,4,3,6,3,6,4,7,1,10,6,2,3,2,1,4,1,3,3,3,11,2,5,1,10,2,2,9,20,3,19,2,2,2,2,2,4,6,1
3292,1561,1,11,0,3,4,0,2,2,72,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,2,NA,1,4,2,1,5,3,2,6,3,2,1,2,1,9,5,5,12,6,51,12,53,13,1,1,1,1,97,3,2,97,5,8,1,5,1,10,98,5,7,1,1,97,4,1,6,3,4,2,1,3,NA,6,3,9,20,4,18,2,NA,NA,NA,NA,1,3,5
3292,2354,1,11,0,3,4,0,2,1,43,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,7,1,2,4,1,10,99,97,99,4,1,51,96,21,49,99,99,3,3,3,3,2,4,3,2,0,5,3,6,1,10,5,4,4,4,1,1,1,3,4,3,11,2,1,1,1,2,4,9,20,5,16,3,2,2,2,2,1,6,1
3292,2614,1,11,0,3,4,0,1,2,89,1,1,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,8,1,2,1,NA,2,3,2,1,4,6,1,2,4,2,1,98,3,5,5,3,90,21,22,6,53,99,1,98,1,98,98,4,2,6,5,98,98,98,98,98,98,1,5,5,1,2,5,3,1,3,2,1,1,7,NA,3,5,9,20,6,32,1,NA,NA,NA,NA,1,2,2
3292,340,1,11,0,3,4,0,2,2,47,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,2,5,3,1,2,3,2,10,5,1,5,3,3,51,6,11,53,16,8,3,3,1,1,3,2,3,97,2,98,98,98,98,98,98,98,98,98,98,98,5,5,9,3,2,1,1,4,NA,4,1,9,20,2,18,4,NA,NA,NA,NA,21,2,3
3292,1615,1,11,0,3,4,0,2,2,51,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,3,1,2,1,3,2,3,5,2,4,5,1,98,5,5,53,1,8,97,99,99,10,5,8,1,2,1,4,1,1,5,4,9,3,10,6,10,5,1,8,5,1,1,1,3,2,1,1,3,NA,4,3,9,20,4,16,2,NA,NA,NA,NA,2,2,3
3292,1947,1,11,0,3,4,0,2,1,45,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,1,8,2,3,1,5,4,1,6,5,1,96,4,2,11,22,8,51,8,98,99,99,99,99,99,2,8,1,5,3,3,7,3,9,5,7,3,1,7,6,1,3,1,3,11,9,1,1,3,3,3,9,20,4,28,3,NA,NA,NA,NA,2,6,2
3292,2290,1,11,0,3,4,0,2,2,39,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,1,2,4,3,8,2,4,2,1,2,3,1,4,4,51,11,98,53,97,99,5,3,3,3,3,3,3,97,5,6,3,5,3,5,5,5,3,3,3,3,1,2,3,3,7,1,1,1,4,3,4,9,20,5,15,2,NA,NA,NA,NA,97,5,2
3292,583,1,11,0,3,3,0,2,2,31,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,2,2,4,1,2,5,3,2,4,6,2,2,1,1,6,3,2,53,1,11,53,1,6,4,5,4,5,6,3,3,3,4,5,98,7,5,98,98,5,6,7,3,4,1,3,4,3,13,2,2,1,3,3,2,9,20,3,13,2,NA,NA,NA,NA,18,6,2
3292,832,1,11,0,3,3,0,2,2,27,1,1,1,1,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,4,1,8,4,1,8,5,3,2,4,3,3,5,4,4,8,11,99,8,99,99,6,1,1,5,6,3,3,3,3,4,4,8,5,10,6,7,4,6,1,6,1,3,3,3,4,2,2,4,NA,3,2,9,20,3,16,3,2,2,2,2,4,3,2
